COM,status,mean_altitude,superficie,is_metropole,metropole_name
37116,Commune simple,142.0,3268.0,0,
68088,Commune simple,235.0,422.0,0,
58114,Commune simple,299.0,2030.0,0,
62380,Commune simple,152.0,331.0,0,
26015,Commune simple,447.0,681.0,0,
61046,Commune simple,219.0,918.0,0,
27021,Commune simple,133.0,817.0,0,
29280,Commune simple,65.0,2842.0,0,
21187,Commune simple,428.0,644.0,0,
02649,Commune simple,152.0,571.0,0,
40017,Commune simple,75.0,937.0,0,
01340,Commune simple,416.0,947.0,0,
63038,Chef-lieu canton,1198.0,7269.0,0,
52050,Commune simple,402.0,2408.0,0,
59531,Commune simple,125.0,467.0,0,
60458,Commune simple,178.0,367.0,0,
39161,Commune simple,836.0,411.0,0,
12268,Commune simple,539.0,4491.0,0,
29286,Commune simple,114.0,975.0,0,
22289,Commune simple,188.0,981.0,0,
17276,Commune simple,89.0,251.0,0,
24484,Chef-lieu canton,188.0,1572.0,0,
55239,Commune simple,286.0,1091.0,0,
53249,Commune simple,192.0,3178.0,0,
27629,Chef-lieu canton,174.0,798.0,0,
57112,Commune simple,320.0,303.0,0,
70268,Commune simple,286.0,1228.0,0,
61290,Commune simple,226.0,783.0,0,
24281,Commune simple,129.0,1084.0,0,
48057,Commune simple,1313.0,3311.0,0,
32381,Commune simple,208.0,1738.0,0,
44182,Commune simple,31.0,2514.0,0,
55498,Chef-lieu canton,299.0,2665.0,0,
81268,Commune simple,755.0,1097.0,0,
78575,Commune simple,121.0,985.0,0,
51282,Commune simple,105.0,890.0,0,
24547,Chef-lieu canton,172.0,3915.0,0,
32033,Commune simple,172.0,1264.0,0,
62598,Commune simple,32.0,1152.0,0,
62882,Commune simple,94.0,1170.0,0,
63356,Commune simple,613.0,1433.0,0,
77411,Commune simple,139.0,1010.0,0,
22054,Commune simple,53.0,2656.0,0,
2A008,Commune simple,488.0,4599.0,0,
59057,Commune simple,105.0,787.0,0,
15066,Commune simple,1229.0,3060.0,0,
2A103,Commune simple,466.0,3073.0,0,
83067,Commune simple,257.0,4173.0,0,
55410,Commune simple,229.0,1259.0,0,
44085,Commune simple,60.0,1829.0,0,
54541,Commune simple,261.0,617.0,0,
29175,Commune simple,134.0,8083.0,0,
59178,Sous-préfecture,24.0,1692.0,0,
47017,Commune simple,149.0,1128.0,0,
01128,Commune simple,208.0,894.0,0,
49053,Commune simple,75.0,481.0,0,
31041,Commune simple,564.0,277.0,0,
24511,Commune simple,83.0,1636.0,0,
61385,Commune simple,257.0,2252.0,0,
49281,Commune simple,124.0,2757.0,0,
30101,Commune simple,137.0,586.0,0,
82086,Commune simple,120.0,469.0,0,
11275,Commune simple,288.0,2529.0,0,
47022,Commune simple,125.0,1231.0,0,
47240,Commune simple,136.0,1456.0,0,
62898,Commune simple,94.0,377.0,0,
57738,Commune simple,308.0,651.0,0,
87084,Commune simple,296.0,614.0,0,
02600,Commune simple,73.0,1070.0,0,
05092,Commune simple,726.0,847.0,0,
82012,Commune simple,76.0,823.0,0,
76618,Commune simple,104.0,701.0,0,
36160,Commune simple,242.0,1230.0,0,
78013,Commune simple,121.0,401.0,0,
12060,Commune simple,410.0,1178.0,0,
55578,Commune simple,205.0,496.0,0,
02377,Commune simple,178.0,950.0,0,
55182,Commune simple,243.0,1120.0,0,
25564,Commune simple,260.0,561.0,0,
09200,Commune simple,432.0,1755.0,0,
19186,Commune simple,410.0,1829.0,0,
35168,Chef-lieu canton,58.0,6538.0,0,
39338,Commune simple,192.0,641.0,0,
62852,Commune simple,3.0,2123.0,0,
11371,Chef-lieu canton,255.0,1999.0,0,
88192,Commune simple,330.0,378.0,0,
39084,Commune simple,653.0,550.0,0,
32155,Commune simple,122.0,3200.0,0,
59251,Commune simple,114.0,587.0,0,
27172,Commune simple,152.0,1115.0,0,
14159,Commune simple,64.0,315.0,0,
49280,Commune simple,38.0,949.0,0,
81029,Commune simple,200.0,560.0,0,
14475,Commune simple,125.0,907.0,0,
89354,Commune simple,135.0,684.0,0,
88383,Chef-lieu canton,555.0,1720.0,0,
57130,Commune simple,269.0,610.0,0,
89436,Commune simple,193.0,4421.0,0,
60291,Chef-lieu canton,76.0,2061.0,0,
60703,Commune simple,105.0,576.0,0,
02766,Commune simple,119.0,851.0,0,
44183,Commune simple,11.0,2323.0,0,
59174,Commune simple,179.0,484.0,0,
64533,Chef-lieu canton,383.0,1495.0,0,
68283,Commune simple,522.0,1785.0,0,
77519,Chef-lieu canton,159.0,3323.0,0,
15009,Commune simple,1011.0,1253.0,0,
55359,Commune simple,294.0,2478.0,0,
24115,Commune simple,163.0,3714.0,0,
26273,Commune simple,528.0,2487.0,0,
69286,Chef-lieu canton,266.0,1455.0,0,
06043,Commune simple,689.0,1701.0,0,
72058,Commune simple,67.0,3530.0,0,
33499,Commune simple,48.0,1120.0,0,
70040,Commune simple,364.0,551.0,0,
38567,Commune simple,1893.0,1224.0,0,
53256,Commune simple,237.0,1307.0,0,
76745,Commune simple,101.0,835.0,0,
88147,Commune simple,374.0,1581.0,0,
07107,Commune simple,631.0,2436.0,0,
10046,Commune simple,127.0,585.0,0,
15029,Commune simple,485.0,3626.0,0,
80033,Commune simple,75.0,563.0,0,
48077,Commune simple,1090.0,938.0,0,
80822,Commune simple,87.0,303.0,0,
55024,Commune simple,250.0,1848.0,0,
21041,Commune simple,404.0,2176.0,0,
27677,Commune simple,148.0,518.0,0,
55534,Commune simple,398.0,970.0,0,
08361,Chef-lieu canton,279.0,1627.0,0,
59482,Chef-lieu canton,18.0,1448.0,1,Lille
90037,Commune simple,408.0,551.0,0,
34206,Commune simple,32.0,597.0,0,
95365,Commune simple,135.0,699.0,0,
01170,Commune simple,533.0,467.0,0,
42204,Chef-lieu canton,859.0,188.0,0,
39365,Commune simple,232.0,1512.0,0,
24508,Commune simple,96.0,504.0,0,
56041,Chef-lieu canton,132.0,6309.0,0,
62199,Commune simple,128.0,566.0,0,
89251,Commune simple,247.0,1841.0,0,
40321,Commune simple,121.0,1156.0,0,
65213,Commune simple,268.0,722.0,0,
29036,Commune simple,136.0,2811.0,0,
21661,Commune simple,352.0,1211.0,0,
63348,Commune simple,830.0,1848.0,0,
79342,Commune simple,199.0,3149.0,0,
10427,Commune simple,244.0,1629.0,0,
26174,Commune simple,275.0,993.0,0,
85039,Commune simple,74.0,4065.0,0,
51313,Commune simple,202.0,1697.0,0,
58049,Commune simple,386.0,1020.0,0,
04095,Commune simple,1151.0,1955.0,0,
18224,Commune simple,180.0,1888.0,0,
34018,Commune simple,138.0,1166.0,0,
57333,Commune simple,291.0,1027.0,0,
60331,Commune simple,170.0,1428.0,0,
58125,Commune simple,636.0,1099.0,0,
48177,Commune simple,991.0,1501.0,0,
03034,Commune simple,260.0,2201.0,0,
76243,Commune simple,165.0,402.0,0,
80415,Commune simple,103.0,1518.0,0,
2B077,Commune simple,52.0,903.0,0,
38015,Commune simple,443.0,1405.0,0,
14304,Commune simple,108.0,831.0,0,
93050,Chef-lieu canton,43.0,697.0,0,
41102,Commune simple,120.0,1684.0,0,
61087,Commune simple,192.0,952.0,0,
30112,Commune simple,145.0,936.0,0,
91347,Commune simple,63.0,506.0,0,
52469,Commune simple,312.0,2737.0,0,
12290,Commune simple,502.0,1431.0,0,
24063,Commune simple,209.0,1229.0,0,
01139,Commune simple,200.0,2395.0,0,
22388,Commune simple,92.0,756.0,0,
24558,Commune simple,84.0,1405.0,0,
67363,Commune simple,190.0,523.0,0,
80717,Commune simple,120.0,788.0,0,
02283,Commune simple,96.0,876.0,0,
64534,Commune simple,189.0,1388.0,0,
17341,Commune simple,67.0,715.0,0,
76136,Commune simple,71.0,1112.0,0,
31325,Commune simple,218.0,538.0,0,
76118,Commune simple,124.0,417.0,0,
57127,Commune simple,268.0,390.0,0,
58139,Commune simple,273.0,1209.0,0,
65083,Commune simple,393.0,396.0,0,
27298,Commune simple,140.0,806.0,0,
37111,Commune simple,119.0,6333.0,0,
63093,Commune simple,623.0,3281.0,0,
38260,Commune simple,362.0,820.0,0,
33422,Commune simple,51.0,12061.0,0,
2A041,Chef-lieu canton,95.0,14096.0,0,
33168,Commune simple,14.0,765.0,0,
23199,Commune simple,323.0,1717.0,0,
62737,Chef-lieu canton,61.0,575.0,0,
85157,Commune simple,31.0,1840.0,0,
23065,Commune simple,340.0,1078.0,0,
59237,Commune simple,50.0,899.0,0,
47157,Sous-préfecture,43.0,4491.0,0,
26009,Commune simple,143.0,610.0,0,
31095,Commune simple,468.0,384.0,0,
76052,Commune simple,145.0,1316.0,0,
85115,Commune simple,81.0,827.0,0,
52058,Commune simple,273.0,3124.0,0,
15076,Commune simple,623.0,2415.0,0,
74293,Commune simple,441.0,1301.0,0,
21603,Chef-lieu canton,309.0,1905.0,0,
89187,Commune simple,238.0,1078.0,0,
64477,Chef-lieu canton,453.0,7015.0,0,
86173,Commune simple,82.0,3105.0,0,
89458,Commune simple,103.0,224.0,0,
14678,Commune simple,158.0,695.0,0,
34205,Commune simple,526.0,1803.0,0,
58300,Commune simple,217.0,2384.0,0,
37036,Commune simple,96.0,1211.0,0,
56068,Commune simple,79.0,786.0,0,
34046,Commune simple,1002.0,4997.0,0,
78237,Commune simple,129.0,121.0,0,
61158,Commune simple,232.0,1056.0,0,
47011,Commune simple,179.0,1419.0,0,
60169,Commune simple,80.0,691.0,0,
39129,Commune simple,739.0,1161.0,0,
01069,Commune simple,254.0,1598.0,0,
87021,Commune simple,286.0,802.0,0,
34295,Commune simple,34.0,366.0,1,Montpellier
90029,Commune simple,406.0,123.0,0,
76160,Commune simple,119.0,436.0,0,
2B177,Commune simple,551.0,1869.0,0,
67076,Commune simple,547.0,813.0,0,
77280,Commune simple,79.0,225.0,0,
23238,Commune simple,622.0,2981.0,0,
11163,Commune simple,890.0,787.0,0,
55119,Commune simple,199.0,461.0,0,
77489,Commune simple,135.0,849.0,0,
21284,Commune simple,507.0,3222.0,0,
89335,Commune simple,145.0,892.0,0,
40143,Commune simple,53.0,1266.0,0,
31039,Commune simple,306.0,265.0,0,
38308,Commune simple,571.0,605.0,0,
43042,Chef-lieu canton,1124.0,2919.0,0,
29021,Commune simple,10.0,375.0,0,
74016,Commune simple,760.0,1072.0,0,
72024,Commune simple,92.0,2297.0,0,
13065,Commune simple,85.0,3835.0,0,
56073,Chef-lieu canton,145.0,116.0,0,
01378,Commune simple,203.0,2549.0,0,
28024,Commune simple,144.0,413.0,0,
14251,Commune simple,120.0,889.0,0,
39488,Commune simple,473.0,1136.0,0,
62220,Commune simple,80.0,1194.0,0,
53205,Commune simple,100.0,1900.0,0,
54128,Commune simple,297.0,1202.0,0,
31075,Commune simple,245.0,1026.0,0,
45072,Commune simple,128.0,2894.0,0,
54389,Commune simple,229.0,853.0,0,
57332,Commune simple,275.0,1225.0,0,
44003,Sous-préfecture,18.0,2005.0,0,
06020,Commune simple,1283.0,3533.0,1,Nice
62812,Commune simple,152.0,2282.0,0,
38152,Commune simple,552.0,1024.0,0,
89323,Commune simple,170.0,866.0,0,
26033,Commune simple,119.0,1219.0,0,
34311,Commune simple,58.0,1610.0,0,
79089,Commune simple,129.0,515.0,0,
41176,Commune simple,128.0,7442.0,0,
79088,Commune simple,157.0,4747.0,0,
41028,Commune simple,137.0,1896.0,0,
67503,Commune simple,214.0,290.0,0,
14504,Commune simple,146.0,1159.0,0,
54272,Commune simple,240.0,746.0,0,
21285,Commune simple,183.0,1252.0,0,
37091,Commune simple,85.0,1522.0,0,
33485,Commune simple,7.0,1408.0,0,
28295,Commune simple,130.0,2278.0,0,
76005,Commune simple,42.0,392.0,1,Rouen
02760,Commune simple,145.0,532.0,0,
73081,Chef-lieu canton,988.0,1787.0,0,
86262,Commune simple,125.0,6044.0,0,
90070,Commune simple,534.0,283.0,0,
38131,Commune simple,321.0,2428.0,0,
66100,Commune simple,1975.0,2872.0,0,
64441,Commune simple,260.0,1608.0,0,
91579,Commune simple,68.0,1157.0,0,
76550,Commune simple,26.0,1111.0,1,Rouen
17415,Sous-préfecture,32.0,4586.0,0,
80693,Commune simple,74.0,659.0,0,
35158,Commune simple,87.0,322.0,0,
71514,Commune simple,191.0,1173.0,0,
86210,Commune simple,70.0,2425.0,0,
73038,Commune simple,1723.0,2324.0,0,
72221,Commune simple,63.0,1084.0,0,
36240,Commune simple,381.0,2121.0,0,
84083,Commune simple,82.0,2605.0,0,
21545,Commune simple,241.0,1601.0,0,
51171,Commune simple,86.0,2432.0,0,
70578,Commune simple,227.0,443.0,0,
53274,Commune simple,191.0,2071.0,0,
38373,Commune simple,367.0,565.0,0,
58306,Commune simple,217.0,2692.0,0,
31439,Commune simple,195.0,1220.0,0,
49047,Commune simple,68.0,1460.0,0,
64010,Commune simple,65.0,945.0,0,
65202,Commune simple,738.0,395.0,0,
62897,Commune simple,140.0,1223.0,0,
77294,Chef-lieu canton,76.0,2994.0,0,
17311,Commune simple,11.0,1860.0,0,
48071,Commune simple,1126.0,1276.0,0,
09193,Commune simple,1749.0,3975.0,0,
63146,Commune simple,487.0,1672.0,0,
65417,Chef-lieu canton,332.0,623.0,0,
10105,Commune simple,139.0,492.0,0,
69224,Commune simple,514.0,324.0,0,
52246,Commune simple,365.0,1571.0,0,
87203,Commune simple,365.0,5128.0,0,
27379,Commune simple,126.0,813.0,0,
16303,Commune simple,79.0,1779.0,0,
39337,Commune simple,246.0,712.0,0,
62039,Commune simple,64.0,627.0,0,
51166,Commune simple,177.0,955.0,0,
16088,Commune simple,29.0,1332.0,0,
14158,Commune simple,34.0,747.0,0,
21466,Commune simple,420.0,1481.0,0,
25225,Commune simple,261.0,555.0,0,
91617,Commune simple,81.0,941.0,0,
89084,Commune simple,242.0,1472.0,0,
54546,Commune simple,238.0,1272.0,0,
32113,Commune simple,132.0,919.0,0,
24262,Commune simple,157.0,1170.0,0,
31581,Commune simple,134.0,1211.0,0,
51173,Commune simple,218.0,216.0,0,
38504,Commune simple,1148.0,3603.0,0,
83041,Commune simple,396.0,1596.0,0,
60592,Commune simple,157.0,1091.0,0,
59264,Commune simple,145.0,801.0,0,
34327,Commune simple,50.0,921.0,1,Montpellier
62313,Commune simple,71.0,541.0,0,
54239,Commune simple,234.0,372.0,0,
58242,Commune simple,245.0,1251.0,0,
29240,Commune simple,78.0,3375.0,0,
01323,Commune simple,181.0,955.0,0,
65391,Commune simple,466.0,24.0,0,
66113,Commune simple,669.0,2200.0,0,
80625,Commune simple,67.0,431.0,0,
19286,Commune simple,297.0,1511.0,0,
12134,Commune simple,446.0,1260.0,0,
58071,Commune simple,237.0,1900.0,0,
52500,Commune simple,157.0,367.0,0,
65464,Commune simple,454.0,582.0,0,
66189,Commune simple,19.0,618.0,0,
43230,Commune simple,665.0,2092.0,0,
21402,Commune simple,388.0,557.0,0,
83063,Commune simple,276.0,7666.0,0,
50387,Commune simple,19.0,932.0,0,
82006,Commune simple,121.0,368.0,0,
11294,Commune simple,419.0,610.0,0,
55561,Commune simple,295.0,800.0,0,
34240,Commune simple,31.0,1260.0,0,
65223,Commune simple,356.0,450.0,0,
14324,Commune simple,184.0,954.0,0,
79205,Commune simple,134.0,480.0,0,
33406,Commune simple,67.0,681.0,0,
54268,Commune simple,297.0,534.0,0,
14620,Commune simple,25.0,510.0,0,
26339,Commune simple,155.0,2214.0,0,
25193,Commune simple,865.0,2174.0,0,
14269,Commune simple,66.0,492.0,0,
71327,Commune simple,453.0,874.0,0,
29119,Commune simple,81.0,1547.0,0,
67073,Commune simple,220.0,1451.0,0,
70362,Commune simple,284.0,2129.0,0,
45038,Commune simple,120.0,693.0,0,
76698,Commune simple,59.0,372.0,0,
78559,Commune simple,141.0,444.0,0,
08119,Commune simple,238.0,897.0,0,
80080,Commune simple,77.0,542.0,0,
08048,Commune simple,89.0,1127.0,0,
81034,Commune simple,482.0,1949.0,0,
03141,Commune simple,881.0,1749.0,0,
17128,Commune simple,9.0,1273.0,0,
73046,Commune simple,1593.0,1966.0,0,
05058,Commune simple,2194.0,9067.0,0,
72183,Commune simple,87.0,3035.0,0,
14606,Commune simple,81.0,408.0,0,
11366,Commune simple,75.0,651.0,0,
25257,Commune simple,239.0,338.0,0,
10208,Commune simple,120.0,1374.0,0,
47232,Commune simple,85.0,1532.0,0,
01457,Commune simple,202.0,1807.0,0,
27527,Commune simple,139.0,661.0,0,
54093,Commune simple,200.0,1004.0,0,
11151,Commune simple,111.0,613.0,0,
55310,Commune simple,199.0,723.0,0,
54554,Commune simple,282.0,399.0,0,
66035,Commune simple,787.0,1736.0,0,
07234,Commune simple,258.0,235.0,0,
37130,Chef-lieu canton,98.0,2977.0,0,
31113,Chef-lieu canton,180.0,824.0,0,
60140,Commune simple,90.0,663.0,0,
30319,Commune simple,141.0,1253.0,0,
49111,Commune simple,114.0,1341.0,0,
62825,Commune simple,47.0,345.0,0,
86076,Commune simple,132.0,1732.0,0,
43251,Commune simple,747.0,515.0,0,
24197,Commune simple,97.0,1292.0,0,
14148,Commune simple,194.0,568.0,0,
71373,Commune simple,199.0,4897.0,0,
58148,Commune simple,202.0,3899.0,0,
44023,Commune simple,43.0,4743.0,0,
46212,Commune simple,271.0,1697.0,0,
23258,Commune simple,340.0,1775.0,0,
79128,Commune simple,54.0,937.0,0,
14715,Chef-lieu canton,87.0,690.0,0,
31379,Commune simple,250.0,691.0,0,
72283,Commune simple,72.0,2930.0,0,
68329,Commune simple,833.0,2628.0,0,
62306,Commune simple,99.0,709.0,0,
50528,Commune simple,37.0,812.0,0,
42268,Commune simple,399.0,1342.0,0,
62823,Commune simple,124.0,534.0,0,
05160,Commune simple,880.0,1394.0,0,
88490,Commune simple,403.0,593.0,0,
21138,Commune simple,191.0,1046.0,0,
27383,Commune simple,195.0,1183.0,0,
2B220,Commune simple,353.0,1052.0,0,
95008,Commune simple,155.0,1006.0,0,
76337,Commune simple,107.0,794.0,0,
74249,Commune simple,893.0,1438.0,0,
36091,Commune simple,224.0,1352.0,0,
28045,Commune simple,145.0,609.0,0,
18192,Commune simple,252.0,2446.0,0,
62214,Commune simple,43.0,632.0,0,
07189,Commune simple,362.0,692.0,0,
80476,Commune simple,47.0,552.0,0,
62749,Commune simple,73.0,988.0,0,
14316,Commune simple,98.0,667.0,0,
24537,Commune simple,131.0,2092.0,0,
24229,Commune simple,142.0,1085.0,0,
78311,Chef-lieu canton,38.0,446.0,0,
63447,Commune simple,626.0,740.0,0,
39119,Commune simple,220.0,475.0,0,
80631,Commune simple,49.0,717.0,0,
64123,Chef-lieu canton,57.0,3021.0,0,
33047,Commune simple,54.0,1788.0,0,
89341,Commune simple,246.0,3460.0,0,
54524,Commune simple,216.0,801.0,0,
14176,Commune simple,59.0,427.0,0,
56032,Commune simple,113.0,6088.0,0,
18091,Commune simple,182.0,826.0,0,
28378,Commune simple,179.0,1905.0,0,
35210,Commune simple,52.0,3505.0,1,Rennes
26124,Commune simple,131.0,4003.0,0,
70154,Commune simple,273.0,1292.0,0,
11333,Commune simple,539.0,2146.0,0,
69381,Préfecture de région,197.0,153.0,0,
63417,Commune simple,619.0,841.0,0,
63153,Commune simple,1122.0,887.0,0,
49190,Commune simple,17.0,933.0,0,
07099,Commune simple,376.0,5746.0,0,
28066,Commune simple,158.0,923.0,0,
28053,Commune simple,169.0,1393.0,0,
35007,Commune simple,76.0,221.0,0,
04126,Commune simple,1402.0,2337.0,0,
57557,Commune simple,207.0,1062.0,0,
41025,Chef-lieu canton,80.0,293.0,0,
25404,Commune simple,714.0,665.0,0,
31226,Commune simple,325.0,563.0,0,
52427,Commune simple,159.0,1944.0,0,
59639,Commune simple,94.0,572.0,0,
12112,Commune simple,886.0,2291.0,0,
55296,Commune simple,210.0,1058.0,0,
32436,Commune simple,150.0,1389.0,0,
14149,Commune simple,32.0,415.0,0,
80800,Commune simple,161.0,449.0,0,
32385,Commune simple,155.0,1334.0,0,
34134,Commune simple,38.0,715.0,1,Montpellier
39123,Commune simple,368.0,286.0,0,
84098,Commune simple,221.0,586.0,0,
63028,Commune simple,891.0,4287.0,0,
91132,Commune simple,111.0,582.0,0,
35201,Commune simple,75.0,2927.0,0,
02276,Commune simple,167.0,809.0,0,
16003,Commune simple,95.0,1866.0,0,
64465,Commune simple,276.0,489.0,0,
24575,Commune simple,187.0,1139.0,0,
60528,Commune simple,115.0,824.0,0,
31106,Chef-lieu canton,232.0,3067.0,0,
14448,Commune simple,92.0,340.0,0,
88508,Commune simple,356.0,1788.0,0,
47217,Chef-lieu canton,110.0,1959.0,0,
14702,Commune simple,115.0,710.0,0,
51236,Commune simple,187.0,1126.0,0,
71445,Commune simple,178.0,1012.0,0,
17132,Commune simple,15.0,1595.0,0,
56031,Commune simple,93.0,3708.0,0,
60621,Commune simple,88.0,307.0,0,
41183,Commune simple,123.0,1992.0,0,
56099,Commune simple,192.0,2266.0,0,
76727,Commune simple,52.0,4930.0,0,
31223,Commune simple,278.0,262.0,0,
33442,Commune simple,47.0,947.0,0,
14480,Commune simple,9.0,1184.0,0,
68052,Commune simple,369.0,421.0,0,
70460,Commune simple,549.0,2671.0,0,
62581,Commune simple,94.0,634.0,0,
69008,Préfecture de région,597.0,1188.0,0,
86042,Commune simple,80.0,1198.0,0,
80801,Commune simple,71.0,790.0,0,
91085,Commune simple,103.0,814.0,0,
60622,Commune simple,175.0,1302.0,0,
21455,Commune simple,330.0,2523.0,0,
67205,Commune simple,134.0,1648.0,0,
80568,Commune simple,76.0,587.0,0,
14627,Commune simple,194.0,1026.0,0,
54211,Commune simple,316.0,1405.0,0,
02758,Chef-lieu canton,92.0,993.0,0,
60417,Commune simple,154.0,523.0,0,
43136,Commune simple,804.0,2745.0,0,
57303,Commune simple,161.0,790.0,0,
14116,Commune simple,81.0,288.0,0,
52336,Commune simple,188.0,141.0,0,
44090,Commune simple,21.0,1792.0,0,
31178,Commune simple,308.0,1863.0,0,
23161,Commune simple,394.0,803.0,0,
50007,Commune simple,73.0,781.0,0,
55355,Commune simple,272.0,1773.0,0,
64429,Commune simple,159.0,946.0,0,
24418,Commune simple,118.0,1953.0,0,
37139,Chef-lieu canton,84.0,3403.0,0,
14415,Commune simple,130.0,268.0,0,
77498,Commune simple,56.0,358.0,0,
27088,Commune simple,175.0,787.0,0,
32118,Commune simple,210.0,1732.0,0,
85069,Commune simple,60.0,2650.0,0,
57414,Chef-lieu canton,295.0,870.0,0,
70004,Commune simple,322.0,1726.0,0,
61242,Commune simple,210.0,2552.0,0,
51388,Commune simple,124.0,2348.0,0,
12148,Chef-lieu canton,461.0,1744.0,0,
50159,Commune simple,119.0,1000.0,0,
55505,Commune simple,226.0,1153.0,0,
02354,Commune simple,201.0,457.0,0,
22210,Commune simple,46.0,1549.0,0,
52025,Commune simple,363.0,1170.0,0,
62579,Commune simple,143.0,1108.0,0,
08318,Commune simple,280.0,1319.0,0,
91685,Commune simple,67.0,178.0,0,
13084,Commune simple,201.0,2544.0,0,
68173,Commune simple,727.0,1351.0,0,
51222,Commune simple,159.0,1093.0,0,
28299,Commune simple,139.0,407.0,0,
93027,Chef-lieu canton,37.0,750.0,0,
2B225,Commune simple,515.0,872.0,0,
37197,Commune simple,72.0,1385.0,0,
31187,Commune simple,187.0,1944.0,0,
73061,Commune simple,558.0,290.0,0,
05065,Chef-lieu canton,1646.0,5114.0,0,
92004,Chef-lieu canton,31.0,482.0,0,
21521,Commune simple,214.0,974.0,0,
16318,Commune simple,95.0,1320.0,0,
67271,Commune simple,203.0,263.0,0,
14225,Commune simple,41.0,659.0,0,
39237,Commune simple,1019.0,616.0,0,
41278,Commune simple,125.0,1112.0,0,
24141,Commune simple,147.0,854.0,0,
25570,Commune simple,267.0,235.0,0,
35166,Commune simple,102.0,1128.0,0,
